t,x,y,altitude
191.79999995231628,-12467087.778626636,4955905.133590518,4550.0
193.89999985694885,-12467094.680435065,4955905.133590518,4550.0
195.89999985694885,-12467094.680435065,4955898.241076568,4550.0
198.0,-12467094.680435065,4955898.241076568,4550.0
200.09999990463257,-12467094.680435065,4955898.241076568,4550.0
202.20000004768372,-12467094.680435065,4955898.241076568,4550.0
204.20000004768372,-12467094.680435065,4955898.241076568,4550.0
205.29999995231628,-12467094.680435065,4955898.241076568,4550.0
207.29999995231628,-12467094.680435065,4955898.241076568,4550.0
209.39999985694885,-12467094.680435065,4955898.241076568,4550.0
211.5,-12467096.6841859,4955905.573538381,4550.0
213.59999990463257,-12467094.680435065,4955905.133590518,4550.0
215.59999990463257,-12467094.680435065,4955905.133590518,4550.0
217.70000004768372,-12467094.680435065,4955905.133590518,4550.0
219.79999995231628,-12467094.680435065,4955905.133590518,4550.0
221.89999985694885,-12467094.680435065,4955905.133590518,4550.0
223.89999985694885,-12467094.680435065,4955905.133590518,4550.0
226.0,-12467094.680435065,4955905.133590518,4550.0
228.09999990463257,-12467094.680435065,4955905.133590518,4550.0
230.20000004768372,-12467094.680435065,4955905.133590518,4550.0
232.29999995231628,-12467094.680435065,4955905.133590518,4550.0
234.29999995231628,-12467094.680435065,4955905.133590518,4550.0
236.39999985694885,-12467094.680435065,4955905.133590518,4550.0
238.39999985694885,-12467094.680435065,4955905.133590518,4550.0
240.5,-12467094.680435065,4955905.133590518,4550.0
242.59999990463257,-12467094.680435065,4955905.133590518,4550.0
244.59999990463257,-12467094.680435065,4955905.133590518,4550.0
246.70000004768372,-12467094.680435065,4955911.879459928,4575.0
248.79999995231628,-12467094.680435065,4955911.879459928,4575.0
250.89999985694885,-12467094.680435065,4955911.879459928,4575.0
252.89999985694885,-12467094.680435065,4955911.879459928,4575.0
255.0,-12467094.680435065,4955911.879459928,4575.0
256.09999990463257,-12467087.778626636,4955911.879459928,4575.0
258.09999990463257,-12467087.778626636,4955911.879459928,4575.0
260.2000000476837,-12467089.893696962,4955905.573538381,4575.0
262.2999999523163,-12467094.680435065,4955911.879459928,4575.0
264.39999985694885,-12467094.680435065,4955911.879459928,4575.0
266.39999985694885,-12467094.680435065,4955911.879459928,4575.0
268.5,-12467094.680435065,4955911.879459928,4550.0
270.59999990463257,-12467094.680435065,4955911.879459928,4550.0
272.7000000476837,-12467094.680435065,4955911.879459928,4550.0
274.7000000476837,-12467094.680435065,4955911.879459928,4550.0
276.7999999523163,-12467083.103208022,4955925.664511862,4575.0
278.7999999523163,-12467087.778626636,4955918.771983471,4575.0
280.7999999523163,-12467080.876818206,4955918.771983471,4575.0
282.89999985694885,-12467080.876818206,4955918.771983471,4575.0
285.0,-12467087.778626636,4955918.771983471,4575.0
287.09999990463257,-12467087.778626636,4955918.771983471,4575.0
289.09999990463257,-12467083.103208022,4955925.664511862,4575.0
291.2000000476837,-12467083.103208022,4955925.664511862,4575.0
293.2000000476837,-12467083.103208022,4955925.664511862,4575.0
295.2999999523163,-12467101.693562984,4955911.879459928,4575.0
297.39999985694885,-12467096.6841859,4955912.319408094,4550.0
299.5,-12467094.680435065,4955911.879459928,4550.0
301.5,-12467096.6841859,4955912.319408094,4550.0
303.59999990463257,-12467096.6841859,4955912.319408094,4550.0
305.7000000476837,-12467096.6841859,4955912.319408094,4550.0
307.7999999523163,-12467096.6841859,4955912.319408094,4550.0
309.7999999523163,-12467096.6841859,4955912.319408094,4575.0
311.89999985694885,-12467096.6841859,4955912.319408094,4550.0
313.0,-12467096.6841859,4955912.319408094,4550.0
315.0,-12467096.6841859,4955912.319408094,4550.0
317.09999990463257,-12467096.6841859,4955912.319408094,4550.0
319.2000000476837,-12467096.6841859,4955912.319408094,4550.0
321.2999999523163,-12467101.693562984,4955911.879459928,4550.0
323.2999999523163,-12467096.6841859,4955912.319408094,4550.0
325.39999985694885,-12467108.595371416,4955911.879459928,4550.0
327.39999985694885,-12467108.595371416,4955911.879459928,4550.0
329.5,-12467108.595371416,4955911.879459928,4525.0
331.59999990463257,-12467101.693562984,4955911.879459928,4525.0
333.59999990463257,-12467101.693562984,4955911.879459928,4525.0
335.7000000476837,-12467101.693562984,4955911.879459928,4525.0
337.7999999523163,-12467101.693562984,4955911.879459928,4525.0
339.7999999523163,-12467094.680435065,4955911.879459928,4550.0
341.89999985694885,-12467094.680435065,4955911.879459928,4550.0
344.0,-12467096.6841859,4955912.319408094,4550.0
346.09999990463257,-12467096.6841859,4955912.319408094,4550.0
348.09999990463257,-12467094.680435065,4955911.879459928,4550.0
350.2000000476837,-12467094.680435065,4955911.879459928,4550.0
352.2999999523163,-12467094.680435065,4955911.879459928,4550.0
354.39999985694885,-12467094.680435065,4955911.879459928,4550.0
356.39999985694885,-12467096.6841859,4955912.319408094,4550.0
358.5,-12467096.6841859,4955912.319408094,4550.0
360.59999990463257,-12467096.6841859,4955912.319408094,4550.0
362.7000000476837,-12467096.6841859,4955912.319408094,4550.0
364.7000000476837,-12467096.6841859,4955912.319408094,4550.0
365.7999999523163,-12467096.6841859,4955912.319408094,4550.0
367.7999999523163,-12467096.6841859,4955912.319408094,4550.0
369.89999985694885,-12467096.6841859,4955912.319408094,4550.0
372.0,-12467096.6841859,4955912.319408094,4550.0
374.09999990463257,-12467096.6841859,4955912.319408094,4550.0
376.09999990463257,-12467096.6841859,4955912.319408094,4550.0
378.2000000476837,-12467096.6841859,4955912.319408094,4550.0
380.2999999523163,-12467096.6841859,4955912.319408094,4550.0
382.2999999523163,-12467096.6841859,4955912.319408094,4550.0
384.39999985694885,-12467094.680435065,4955918.771983471,4575.0
386.5,-12467094.680435065,4955911.879459928,4575.0
388.5,-12467094.680435065,4955911.879459928,4575.0
390.59999990463257,-12467096.6841859,4955912.319408094,4575.0
392.7000000476837,-12467096.6841859,4955912.319408094,4575.0
394.7999999523163,-12467096.6841859,4955912.319408094,4575.0
396.7999999523163,-12467096.6841859,4955919.065282452,4575.0
398.89999985694885,-12467096.6841859,4955919.065282452,4575.0
401.0,-12467096.6841859,4955919.065282452,4575.0
403.09999990463257,-12467096.6841859,4955919.065282452,4575.0
406.2000000476837,-12467096.6841859,4955919.065282452,4575.0
408.2999999523163,-12467096.6841859,4955919.065282452,4575.0
410.2999999523163,-12467096.6841859,4955919.065282452,4575.0
412.39999985694885,-12467096.6841859,4955919.065282452,4575.0
413.39999985694885,-12467096.6841859,4955919.065282452,4575.0
415.5,-12467096.6841859,4955919.065282452,4575.0
417.59999990463257,-12467096.6841859,4955919.065282452,4575.0
419.7000000476837,-12467096.6841859,4955919.065282452,4575.0
421.7000000476837,-12467096.6841859,4955919.065282452,4575.0
423.7999999523163,-12467096.6841859,4955919.065282452,4575.0
425.89999985694885,-12467096.6841859,4955919.065282452,4575.0
428.0,-12467096.6841859,4955919.065282452,4575.0
430.09999990463257,-12467096.6841859,4955919.065282452,4575.0
432.09999990463257,-12467096.6841859,4955919.065282452,4575.0
434.2000000476837,-12467096.6841859,4955919.065282452,4575.0
436.2999999523163,-12467096.6841859,4955919.065282452,4575.0
438.39999985694885,-12467096.6841859,4955919.065282452,4575.0
440.39999985694885,-12467096.6841859,4955919.065282452,4575.0
442.5,-12467096.6841859,4955919.065282452,4575.0
444.59999990463257,-12467096.6841859,4955919.065282452,4575.0
446.7000000476837,-12467096.6841859,4955919.065282452,4575.0
448.7000000476837,-12467096.6841859,4955919.065282452,4575.0
450.7999999523163,-12467096.6841859,4955919.065282452,4575.0
452.89999985694885,-12467096.6841859,4955919.065282452,4575.0
455.0,-12467101.693562984,4955918.771983471,4550.0
457.0,-12467101.693562984,4955918.771983471,4550.0
459.09999990463257,-12467101.693562984,4955918.771983471,4550.0
461.2000000476837,-12467101.693562984,4955911.879459928,4575.0
463.2999999523163,-12467094.680435065,4955918.771983471,4550.0
465.2999999523163,-12467094.680435065,4955918.771983471,4550.0
467.39999985694885,-12467094.680435065,4955918.771983471,4550.0
469.5,-12467096.6841859,4955912.319408094,4550.0
471.59999990463257,-12467101.693562984,4955918.771983471,4550.0
472.59999990463257,-12467101.693562984,4955918.771983471,4550.0
474.7000000476837,-12467094.680435065,4955918.771983471,4550.0
476.7000000476837,-12467094.680435065,4955918.771983471,4550.0
478.7999999523163,-12467094.680435065,4955918.771983471,4550.0
480.89999985694885,-12467094.680435065,4955925.664511862,4550.0
483.0,-12467094.680435065,4955925.664511862,4550.0
485.09999990463257,-12467096.6841859,4955925.664511862,4550.0
487.09999990463257,-12467096.6841859,4955925.664511862,4550.0
489.2000000476837,-12467094.680435065,4955925.664511862,4550.0
491.2999999523163,-12467094.680435065,4955925.664511862,4550.0
493.39999985694885,-12467094.680435065,4955925.664511862,4550.0
495.39999985694885,-12467094.680435065,4955925.664511862,4575.0
497.5,-12467096.6841859,4955925.664511862,4575.0
499.59999990463257,-12467096.6841859,4955925.664511862,4575.0
501.59999990463257,-12467096.6841859,4955925.664511862,4575.0
503.7000000476837,-12467096.6841859,4955925.664511862,4575.0
